HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,GroupNum,FirstName,LastName,Deck,Num,Split
Mars,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,3189,01,weers,che,D,102,P
Mars,,TRAPPIST-1e,25.0,False,1299.0,0.0,0.0,0.0,0.0,False,3189,02,womel,che,D,102,P
Mars,True,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,3191,01,fex,sin,F,603,S
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,147.0,,0.0,False,3192,01,dorie,brenney,F,665,P
Mars,False,TRAPPIST-1e,27.0,True,309.0,,849.0,0.0,0.0,True,3193,01,golve,mushe,F,666,P
Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,3195,01,rald,litthews,G,505,S
Earth,False,PSO J318.5-22,60.0,False,0.0,31.0,6.0,223.0,356.0,False,3195,02,fredy,litthews,G,505,S
Earth,False,55 Cancri e,28.0,False,0.0,0.0,675.0,31.0,0.0,True,3195,03,fery,litthews,G,505,S
Earth,False,PSO J318.5-22,11.0,False,0.0,0.0,0.0,0.0,0.0,False,3195,04,ralda,litthews,G,505,S
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,3195,05,allena,litthews,,,
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,3195,06,violan,litthews,G,505,S
Mars,False,TRAPPIST-1e,38.0,False,1046.0,0.0,1553.0,0.0,0.0,False,3196,01,flats,chate,F,667,P
Earth,False,55 Cancri e,18.0,False,0.0,0.0,,588.0,0.0,False,3197,01,molley,ryanga,F,668,P
Earth,False,TRAPPIST-1e,40.0,False,4.0,11.0,669.0,0.0,773.0,False,3200,01,brie,flynney,F,669,P
Earth,False,TRAPPIST-1e,21.0,False,330.0,11.0,0.0,0.0,398.0,False,3201,01,lynez,mcfaddoxter,F,670,P
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,3203,01,karley,hopez,G,506,S
Europa,False,TRAPPIST-1e,26.0,False,,1653.0,7.0,227.0,1457.0,False,3204,01,sadra,wirdley,A,27,P
Europa,False,TRAPPIST-1e,47.0,False,3865.0,3810.0,0.0,12.0,196.0,False,3204,02,alphah,wirdley,A,27,P
Europa,False,TRAPPIST-1e,46.0,False,0.0,131.0,,8873.0,469.0,False,3204,03,matan,wirdley,A,27,P
Earth,True,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,3205,01,denny,dotsondez,G,507,S
Earth,False,TRAPPIST-1e,50.0,False,293.0,0.0,21.0,573.0,0.0,False,3206,01,gwenda,gainebergan,G,520,P
Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,3209,01,ech,nutca,F,672,P
Europa,False,55 Cancri e,17.0,False,454.0,19.0,0.0,,3219.0,False,3210,01,charda,heeroling,E,211,S
Europa,False,55 Cancri e,20.0,False,11.0,596.0,0.0,3583.0,266.0,False,3210,02,aldun,clugeadry,E,211,S
Europa,False,TRAPPIST-1e,37.0,False,76.0,2804.0,0.0,1287.0,1229.0,False,3210,03,axionif,heeroling,E,211,S
Earth,False,TRAPPIST-1e,24.0,False,11.0,0.0,9.0,2645.0,2.0,False,3211,01,stal,baldson,F,673,P
Earth,False,55 Cancri e,43.0,False,511.0,233.0,,0.0,144.0,False,3211,02,maura,baldson,G,521,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,3211,03,dianya,baldson,G,521,P
Earth,False,TRAPPIST-1e,24.0,False,180.0,264.0,0.0,1225.0,0.0,False,3212,01,philia,bellarkerd,E,212,S
Mars,False,TRAPPIST-1e,22.0,False,715.0,0.0,726.0,325.0,0.0,False,3213,01,lucan,surry,D,103,P
3215,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,3215,01,gretty,warrison,G,508,S
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,3216,01,eristy,haydenzier,G,509,S
Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,3216,02,jennyn,haydenzier,G,509,S
Earth,False,TRAPPIST-1e,23.0,False,0.0,1573.0,0.0,36.0,0.0,True,3216,03,inerry,haydenzier,E,213,S
Mars,False,TRAPPIST-1e,56.0,False,324.0,574.0,116.0,0.0,0.0,False,3217,01,minies,dan,E,198,P
Earth,False,TRAPPIST-1e,36.0,False,5.0,623.0,88.0,5.0,1.0,True,3218,01,derine,bardinard,F,606,S
Earth,False,55 Cancri e,58.0,False,52.0,0.0,5.0,517.0,0.0,False,3218,02,lonna,bardinard,F,606,S
Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,3218,03,wena,bardinard,G,510,S
Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,False,3219,01,vuls,paska,E,214,S
Earth,False,TRAPPIST-1e,33.0,False,0.0,0.0,75.0,709.0,0.0,False,3220,01,jeane,meyerthy,G,522,P
Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,616.0,0.0,0.0,False,3221,01,brinez,meadoney,G,511,S
Earth,False,TRAPPIST-1e,,False,16.0,0.0,799.0,0.0,37.0,False,3223,01,elany,prickmantes,G,523,P
Earth,,TRAPPIST-1e,33.0,False,0.0,950.0,0.0,102.0,0.0,True,3224,01,ellie,fredersend,F,607,S
Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,3225,01,minoton,surind,C,120,S
Europa,False,TRAPPIST-1e,28.0,False,0.0,3281.0,0.0,68.0,341.0,True,3225,02,bosoneb,surind,C,120,S
Earth,False,TRAPPIST-1e,21.0,False,63.0,15.0,407.0,397.0,0.0,False,3227,01,eila,chardst,G,513,S
Europa,False,TRAPPIST-1e,45.0,False,3.0,2344.0,1100.0,498.0,0.0,True,3229,01,aino,chpeng,B,118,S
Mars,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,True,3230,01,healls,sache,F,674,P
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,3232,01,munda,burte,F,609,S
Earth,False,TRAPPIST-1e,27.0,False,158.0,0.0,1271.0,0.0,71.0,False,3235,01,stancy,shieldson,F,610,S
Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,3236,01,garyan,woody,G,524,P
Earth,False,TRAPPIST-1e,31.0,False,593.0,540.0,238.0,0.0,77.0,False,3236,02,carlen,woody,F,676,P
Earth,False,TRAPPIST-1e,18.0,False,0.0,30.0,0.0,756.0,5.0,False,3236,03,anton,woody,E,200,P
Mars,False,TRAPPIST-1e,21.0,False,1097.0,0.0,80.0,589.0,0.0,False,3237,01,graw,lapie,D,104,P
Mars,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,3237,02,chrets,lapie,F,677,P
Mars,False,TRAPPIST-1e,22.0,False,2646.0,0.0,599.0,117.0,0.0,False,3237,03,mon,lapie,D,104,P
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,3238,01,walles,reste,E,215,S
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,3239,01,stanya,bookerson,G,515,S
Earth,False,TRAPPIST-1e,17.0,False,0.0,382.0,402.0,0.0,7.0,False,3240,01,sonnie,vinozarks,E,216,S
Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,False,3241,01,benny,hickley,G,525,P
Earth,False,55 Cancri e,10.0,False,0.0,,0.0,0.0,,False,3243,01,tonald,hermanapp,G,516,S
Earth,False,TRAPPIST-1e,25.0,False,764.0,16.0,0.0,8.0,0.0,False,3247,01,harvin,malliamsey,E,202,P
Earth,False,TRAPPIST-1e,21.0,False,0.0,,0.0,0.0,0.0,False,3248,01,rice,baldens,G,526,P
Earth,False,55 Cancri e,53.0,False,8.0,0.0,236.0,0.0,2049.0,False,3252,01,dwin,melez,F,613,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,687.0,46.0,20.0,False,3253,01,lardy,thorney,G,528,P
Europa,False,TRAPPIST-1e,28.0,False,0.0,3315.0,0.0,594.0,85.0,True,3254,01,alphein,igmable,C,121,S
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,3255,01,fayel,morandry,G,517,S
Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,3256,01,ashird,myling,E,217,S
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False,3258,01,genee,waltonnedy,G,529,P
Earth,False,TRAPPIST-1e,20.0,False,508.0,0.0,1.0,1372.0,0.0,False,3259,01,des,tranciams,G,530,P
Earth,False,,19.0,False,0.0,165.0,0.0,699.0,0.0,False,3260,01,dell,canton,F,615,S
Earth,False,TRAPPIST-1e,32.0,False,0.0,632.0,0.0,0.0,0.0,False,3262,01,jodia,pottmanley,F,681,P
Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,3268,01,rosts,ses,E,219,S
Europa,False,55 Cancri e,35.0,False,74.0,5082.0,0.0,893.0,1937.0,True,3269,01,terion,spistory,C,122,S
Earth,False,TRAPPIST-1e,26.0,False,0.0,56.0,322.0,6.0,243.0,True,3270,01,thell,klindsey,G,531,P
Earth,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,False,3271,01,florey,micknightt,G,532,P
Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,3271,02,alley,micknightt,G,532,P
Earth,,TRAPPIST-1e,40.0,False,0.0,0.0,895.0,0.0,0.0,True,3272,01,clarry,kellynn,G,518,S
Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,3272,02,eilan,kellynn,G,518,S
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,False,3273,01,lonnez,wilkinner,G,519,S
Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,3274,01,dwigh,hahnstoneal,G,533,P
Earth,False,55 Cancri e,16.0,False,1612.0,4.0,0.0,184.0,0.0,False,3274,02,sallyl,hahnstoneal,G,533,P
Earth,False,TRAPPIST-1e,64.0,,0.0,0.0,16.0,733.0,159.0,False,3274,03,annaha,hahnstoneal,G,533,P
Earth,False,55 Cancri e,35.0,False,256.0,0.0,341.0,35.0,0.0,True,3275,01,darley,gibbsonton,F,617,S
Europa,False,TRAPPIST-1e,33.0,False,20.0,653.0,0.0,121.0,483.0,False,3276,01,prope,wirdley,A,29,P
Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,3279,01,mard,whifounrew,C,123,S
Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,3279,02,grafik,whifounrew,C,123,S
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,3279,03,antinon,whifounrew,C,123,S
Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,3279,04,kabiak,whifounrew,C,123,S
Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,True,3280,01,idace,ricks,G,534,P
Earth,False,55 Cancri e,32.0,False,1150.0,201.0,0.0,0.0,8.0,False,3280,02,lilly,ricks,F,684,P
Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,3282,01,nasl,prighty,B,120,S
Europa,True,TRAPPIST-1e,60.0,,0.0,0.0,0.0,0.0,0.0,True,3282,02,alzird,prighty,B,120,S
Europa,False,TRAPPIST-1e,43.0,False,0.0,1440.0,0.0,85.0,150.0,True,3282,03,sheratz,prighty,B,120,S
Earth,False,TRAPPIST-1e,43.0,False,0.0,16.0,34.0,753.0,1.0,False,3283,01,,,F,619,S
Earth,False,TRAPPIST-1e,19.0,False,64.0,0.0,453.0,174.0,6.0,False,3283,02,allyn,horthy,F,619,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,646.0,138.0,False,3283,03,byront,strongers,G,521,S
Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,846.0,0.0,False,3283,04,brank,hoopez,G,521,S
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,True,3284,01,kaye,holsen,G,535,P
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,3284,02,olgary,holsen,G,535,P
Earth,False,PSO J318.5-22,2.0,False,,0.0,0.0,0.0,0.0,True,3287,01,jeron,carlsonney,G,522,S
Earth,False,TRAPPIST-1e,22.0,False,718.0,2.0,50.0,0.0,0.0,True,3287,02,jerrye,carlsonney,,,
Earth,False,55 Cancri e,18.0,False,0.0,,14.0,625.0,0.0,False,3287,03,therie,carlsonney,F,621,S
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,3289,01,jaye,whitez,G,536,P
Europa,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,True,3292,01,sarino,dianket,B,121,S
Europa,False,55 Cancri e,52.0,False,13.0,6074.0,0.0,10385.0,299.0,False,3292,02,auvab,dianket,,,
Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,3292,03,coxak,brakepined,B,121,S
Europa,False,TRAPPIST-1e,25.0,True,0.0,0.0,0.0,0.0,0.0,True,3292,04,acruxon,discuous,B,121,S
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,3292,05,golaron,dianket,B,121,S
Mars,False,TRAPPIST-1e,20.0,False,915.0,12.0,25.0,205.0,311.0,True,3293,01,wings,part,F,623,S
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True,3294,01,shard,georgasey,G,537,P
Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,False,3294,02,elinda,georgasey,G,537,P
Earth,False,55 Cancri e,20.0,False,2598.0,927.0,0.0,866.0,2.0,False,3295,01,nancey,horndley,G,538,P
Earth,False,55 Cancri e,44.0,False,632.0,0.0,101.0,5.0,0.0,True,3296,01,ginia,villenson,F,624,S
Earth,False,TRAPPIST-1e,64.0,False,313.0,782.0,8.0,0.0,0.0,False,3297,01,trick,carlsonney,F,686,P
Earth,False,,27.0,False,0.0,0.0,775.0,127.0,0.0,True,3298,01,jeanny,fowles,F,687,P
Earth,,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,3299,01,verney,dillestron,G,524,S
Mars,True,,38.0,False,0.0,0.0,0.0,0.0,0.0,True,3300,01,fis,fla,F,688,P
Mars,False,TRAPPIST-1e,47.0,False,378.0,0.0,117.0,1147.0,132.0,False,3300,02,quan,fla,F,688,P
Earth,True,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,3301,01,tyle,domington,G,525,S
Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,3301,02,tonald,domington,G,525,S
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3301,03,yolace,domington,G,525,S
Earth,,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,3301,04,lulah,domington,G,525,S
Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,3304,01,ashelik,drayfulery,D,105,P
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,3305,01,swink,jaff,D,106,P
Mars,False,55 Cancri e,31.0,False,1065.0,13.0,150.0,36.0,0.0,False,3305,02,vivers,jaff,D,106,P
Earth,False,PSO J318.5-22,14.0,False,0.0,43.0,504.0,125.0,0.0,False,3308,01,rice,patthews,F,690,P
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,762.0,0.0,50.0,False,3309,01,rosiey,wellenez,G,539,P
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,3310,01,grafik,bagint,D,107,P
Europa,False,TRAPPIST-1e,26.0,False,0.0,1638.0,0.0,476.0,226.0,False,3311,01,neutrin,alenter,E,221,S
Europa,False,TRAPPIST-1e,30.0,False,0.0,1076.0,0.0,3725.0,9.0,False,3312,01,alathim,waring,E,203,P
Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,3313,01,maasyma,cientteng,B,122,S
Earth,False,TRAPPIST-1e,19.0,False,260.0,0.0,238.0,139.0,8.0,False,3314,01,maurie,hornettoney,F,626,S
Earth,,TRAPPIST-1e,15.0,False,10.0,0.0,99.0,,2031.0,False,3315,01,,,F,627,S
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,1765.0,False,3317,01,pamont,scottney,G,540,P
Europa,False,TRAPPIST-1e,39.0,False,0.0,957.0,0.0,22.0,401.0,True,3318,01,acrabih,openduave,B,123,S
Europa,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,3318,02,azhab,openduave,B,123,S
Europa,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,3318,03,altara,openduave,B,123,S
Europa,True,,44.0,False,0.0,0.0,0.0,0.0,0.0,True,3318,04,diskeh,openduave,B,123,S
Europa,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,3318,05,betenar,openduave,B,123,S
Earth,False,TRAPPIST-1e,56.0,False,0.0,335.0,532.0,15.0,26.0,False,3319,01,line,wolfaddox,G,541,P
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,3322,01,man,philliames,G,542,P
Europa,True,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,3323,01,shellum,fliblerolt,C,110,P
Europa,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,3323,02,jihoton,fliblerolt,C,110,P
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,3324,01,yalmon,buche,F,630,S
Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,3324,02,guink,buche,F,630,S
Earth,True,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,True,3325,01,blanda,fitzgerson,G,543,P
Earth,False,TRAPPIST-1e,42.0,False,0.0,,1519.0,0.0,4.0,False,3326,01,bretty,llobsoney,E,222,S
Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,772.0,False,3327,01,erice,noelan,G,528,S
Earth,False,TRAPPIST-1e,34.0,False,578.0,0.0,0.0,0.0,323.0,False,3328,01,rena,yorkland,F,691,P
Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,3329,01,lorie,krampbelles,G,544,P
Mars,False,TRAPPIST-1e,42.0,False,1633.0,0.0,29.0,4.0,102.0,False,3330,01,hits,sin,F,692,P
3331,False,TRAPPIST-1e,40.0,False,666.0,4.0,83.0,0.0,50.0,True,3331,01,,,F,631,S
Mars,False,55 Cancri e,48.0,,824.0,2.0,830.0,298.0,0.0,False,3332,01,blat,flité,D,107,S
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,3332,02,plat,flate,D,107,S
Mars,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,3332,03,kadown,flate,D,107,S
Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,3336,01,heat,tirt,F,693,P
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,3337,01,stra,boltund,B,125,S
Europa,False,TRAPPIST-1e,30.0,False,0.0,180.0,90.0,7740.0,142.0,False,3337,02,auvair,resspeding,B,125,S
Europa,False,TRAPPIST-1e,32.0,False,0.0,0.0,7.0,3653.0,226.0,False,3337,03,mesarix,boltund,B,125,S
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True,3338,01,melvia,pentss,G,546,P
Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,3339,01,coreee,mondsey,G,530,S
Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,3342,01,jordy,hayder,G,531,S
Earth,True,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,False,3343,01,ollip,swanardy,G,532,S
Earth,False,TRAPPIST-1e,32.0,False,180.0,25.0,584.0,0.0,0.0,False,3348,01,julies,bradlerson,E,225,S
Europa,True,TRAPPIST-1e,73.0,True,0.0,0.0,0.0,0.0,0.0,True,3349,01,sargin,brakeril,C,111,P
Earth,False,TRAPPIST-1e,17.0,False,3.0,2126.0,0.0,0.0,0.0,True,3350,01,dianya,josey,F,633,S
Earth,True,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,False,3352,01,kelle,hickson,G,547,P
Europa,False,TRAPPIST-1e,,False,0.0,216.0,191.0,12062.0,59.0,False,3353,01,toperon,reming,C,125,S
Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,3353,02,bellah,reming,C,125,S
Europa,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,12.0,6111.0,False,3353,03,taurion,reming,C,125,S
Europa,False,TRAPPIST-1e,61.0,False,0.0,4082.0,0.0,265.0,201.0,True,3353,04,almelik,conable,C,125,S
Europa,False,55 Cancri e,19.0,False,0.0,4494.0,0.0,11.0,3460.0,True,3353,05,ankaan,reming,C,125,S
Europa,False,TRAPPIST-1e,45.0,False,0.0,1897.0,0.0,880.0,605.0,True,3353,06,hamelik,reming,C,125,S
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,False,3357,01,kerrie,pollarkeeks,G,535,S
Earth,False,TRAPPIST-1e,32.0,False,0.0,810.0,0.0,0.0,2.0,False,3359,01,essara,sweene,G,536,S
Europa,False,TRAPPIST-1e,52.0,True,0.0,1429.0,0.0,1371.0,488.0,True,3360,01,izares,brailidy,A,30,P
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,3361,01,ming,sinda,F,635,S
Mars,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,3361,02,bet,sinda,F,635,S
Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,3361,03,bakix,razo,F,635,S
3361,False,PSO J318.5-22,26.0,False,717.0,0.0,84.0,0.0,0.0,False,3361,04,blers,sinda,D,108,S
Earth,False,TRAPPIST-1e,20.0,False,1.0,52.0,533.0,0.0,1022.0,False,3363,01,caseya,leeves,E,205,P
Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,3363,02,elene,huffy,G,550,P
Earth,False,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,False,3363,03,stelly,leeves,G,550,P
Europa,False,55 Cancri e,40.0,False,0.0,372.0,7.0,5.0,1467.0,False,3364,01,zinon,oilloody,A,31,P
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,3365,01,jacki,oneiles,G,537,S
Mars,False,TRAPPIST-1e,18.0,False,2532.0,0.0,46.0,0.0,0.0,False,3370,01,par,port,D,109,S
Earth,False,TRAPPIST-1e,42.0,False,0.0,3.0,0.0,898.0,1.0,False,3371,01,marix,birds,F,694,P
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,3372,01,blance,englence,G,551,P
Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,3377,01,ran,merie,F,638,S
Earth,False,55 Cancri e,23.0,False,664.0,17.0,0.0,0.0,,False,3380,01,stalie,arner,F,696,P
Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False,3381,01,blanie,milton,G,539,S
Earth,False,PSO J318.5-22,53.0,False,2.0,18.0,705.0,0.0,1.0,False,3382,01,jodia,rossey,F,697,P
Earth,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,3382,02,molley,rossey,G,553,P
Earth,False,55 Cancri e,35.0,False,1.0,0.0,37.0,719.0,0.0,False,3383,01,benry,farleyatton,F,698,P
Earth,False,TRAPPIST-1e,18.0,False,1.0,56.0,0.0,602.0,205.0,False,3384,01,harlen,gilesonston,F,699,P
Earth,False,TRAPPIST-1e,25.0,False,106.0,46.0,,0.0,843.0,False,3384,02,keithy,pettyreeman,E,207,P
Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,3384,03,lyney,pettyreeman,G,554,P
Mars,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,3386,01,peefox,datie,F,641,S
Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,3387,01,eline,cainghannon,G,540,S
Mars,False,TRAPPIST-1e,23.0,False,24.0,1.0,1264.0,0.0,0.0,True,3389,01,hog,bun,F,642,S
Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,3390,01,stech,mane,F,643,S
Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,3391,01,misaleh,ennalve,B,105,P
Europa,False,55 Cancri e,42.0,False,0.0,1209.0,0.0,1026.0,636.0,False,3391,02,seginon,ennalve,B,105,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,39.0,830.0,17.0,0.0,True,3392,01,philia,gallard,G,541,S
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,3392,02,jenn,gallard,G,541,S
Earth,True,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,3392,03,ernard,gallard,G,541,S
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3392,04,coley,gallard,G,541,S
Earth,False,PSO J318.5-22,19.0,False,0.0,463.0,269.0,0.0,4.0,True,3394,01,jasony,klindsayer,F,700,P
Earth,False,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,3395,01,idace,valezaley,G,542,S
Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,3396,01,acruxon,mirinanty,B,106,P
Earth,False,TRAPPIST-1e,22.0,False,0.0,269.0,0.0,100.0,28.0,False,3397,01,guyl,barkeretton,G,543,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1435.0,0.0,,True,3401,01,karene,fisheparks,G,545,S
Mars,False,TRAPPIST-1e,21.0,False,2.0,0.0,898.0,148.0,0.0,False,3402,01,toal,ban,E,231,S
Earth,False,PSO J318.5-22,37.0,False,308.0,35.0,415.0,10.0,0.0,True,3403,01,pattin,wolfaddox,G,556,P
Earth,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,3404,01,patoya,briggins,G,557,P
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,False,3405,01,mathy,bakerson,G,546,S
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,3405,02,elicia,bakerson,G,546,S
Earth,False,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,3405,03,lyn,bakerson,G,546,S
Europa,False,TRAPPIST-1e,49.0,False,0.0,104.0,809.0,3668.0,7.0,False,3406,01,iononus,metiveal,C,112,P
